id,username,externalId,errorCategories,note
757751227667699,bailey.carlisle4603@example.com,d34e7329-c91d-4848-ab35-4daa992b528e,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
634713251052394,devon.carlisle3192@example.com,78798013-b32e-4f23-a19c-34b913a32fed,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
398925694699164,noel.merritt1664@example.com,adb8b8ff-2515-4871-ae61-c44b309bed75,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
503300338118843,skyler.delaney3862@example.com,c8cc89d1-32bb-49b5-a35c-71ba09a2be43,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
469838756445810,morgan.underwood7876@example.com,8bf1a632-23eb-42f5-a261-ab9163346a5a,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
362527711868864,skyler.brennan1881@example.com,4fa69222-2340-423c-a176-aad74cc93587,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
486902463288130,finley.hawthorne6880@example.com,bc523307-96ba-489e-a06b-c28476bad734,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
851383815600574,marlowe.carlisle3467@example.com,3d47dda6-b28d-41d9-acbe-5377de205648,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
749894277620059,devon.prescott2689@example.com,9a8cbe39-e3cc-4521-ad95-a2eb6f6b832d,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
554944500670504,reese.kirkland8366@example.com,b07f072d-cec9-4a03-a477-bb625395638e,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
588477778116259,skyler.ramsey3776@example.com,6b2ad378-b66c-495e-a384-cd77ae21fe2b,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
692799459613867,sawyer.vance9235@example.com,0b1752d6-8368-47b0-a871-081370f0cecf,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
459203788389167,oakley.prescott9888@example.com,7d6ddd3f-8e95-4e66-aa7f-c7b4dde6d824,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
188146834521235,alex.vance7561@example.com,7693d288-63dc-4865-a4ad-aa8b1f2798ee,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
437967788933403,nico.ingram0863@example.com,facf13dc-8d37-4945-ac11-ac5bac9e8ff8,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
595712053263566,logan.ramsey6262@example.com,e8a038be-3b5f-464c-a3d3-605884f4f303,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
627403015862199,blake.eastwood5497@example.com,a026552c-5e5a-4f2c-a864-2e70f25d6c0f,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
384276479162171,avery.merritt3577@example.com,711f89c8-d374-4e18-a250-205fe5ddca3a,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
183340564881595,finley.kingsley7461@example.com,526b8ccf-08b2-4247-ab5f-5bfee8c27c54,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
893826142784249,alex.stanton8881@example.com,af15ae38-8c0d-4e71-a8b6-1fde61058a15,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
129893221128715,hayden.oakes1789@example.com,ea7f4ce9-e9f4-49e6-a5a4-40cf4d2febac,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
747214369038856,phoenix.fairbanks9321@example.com,243c5519-c6d8-4ce9-a58e-292470b3b726,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
836651504966655,vaughn.radcliffe2789@example.com,c22f67e5-42fe-4b6b-a1b5-6a6c8c04a878,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
791037164228121,nico.brennan7958@example.com,80db2dec-73d8-4c9d-a528-ba7bb105fa80,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
794598445732594,avery.prescott9719@example.com,97bbb9fd-baf3-486d-ab93-6817c5219b66,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
299118523015478,teagan.oakes7265@example.com,6867c013-b588-4d0d-a5bb-122d64d46091,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
461523722873481,emerson.eastwood8471@example.com,f598e517-cd9f-4d59-a03d-bd7abf0b1d23,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
680378239010308,oakley.ormsby8776@example.com,259353c8-f313-45ba-a6b3-76ec78a06e49,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
524784494772210,gray.granger0467@example.com,e80bbd94-bd80-43b2-a343-c91d79943eca,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
271592139123598,sawyer.delaney1440@example.com,ebadd0f2-eb4d-49a0-a293-61b04750426d,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
590071035945760,wren.quimby3945@example.com,882d9250-2ec9-4e6d-a7ca-0522ca628300,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
391686934284624,finley.langley4806@example.com,884be22f-c3b8-4752-afd7-bc82a3c11856,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
602243330007517,emerson.fenwick9605@example.com,baa1b6d1-d2e2-4313-a445-0ec257815a8e,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
193253473892042,lane.kingsley7940@example.com,7b15538c-7005-45b2-a3f3-d1b79cb2d1b7,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
222203513799424,alex.hollister8515@example.com,5c0c5bf0-d93c-47bd-a461-1322dfcb96ab,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
963771894985593,micah.norwood9718@example.com,7df2c388-44ba-44d6-a79f-54611ac1a765,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
327522715535762,logan.underwood4052@example.com,4b3cc7e5-f0fd-4ab9-a7b8-6b7a96794b61,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
808621888410326,skyler.quimby5637@example.com,ab0eeae1-cd06-466f-a9af-0a4474f1472b,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
812476254900359,lane.lockwood0055@example.com,73d0d499-7a50-49b5-a50c-c4597f655762,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
662558945279050,devon.brennan1438@example.com,899c363d-2a35-4f72-a106-6122bcbb4e41,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
294847729842728,hayden.fenwick1323@example.com,43d6007d-34f2-4898-a912-8e719df08011,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
395315448220522,kai.eastwood2162@example.com,010975be-42f9-4a32-a728-27919d67cd09,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
201385775040288,tanner.abbott0746@example.com,b05939e4-ff08-424a-a79f-69b9a87a3bc3,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
164263060182637,noel.northcote2669@example.com,2196081b-eb89-4e21-aa16-16a67d915c21,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
829408943000047,cameron.thornton7902@example.com,f8fea59d-2426-49f8-a05d-115e5e821ba0,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
325910719898308,skyler.northcote6453@example.com,b86b7659-5648-4672-a61a-9a6fe2860e76,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
759895427284752,sawyer.eastwood6954@example.com,765915fa-6804-48d5-a22c-2569bae6147a,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
301097739205738,logan.carlisle9082@example.com,8a961706-c16c-4d5d-a3fe-028cffb4ae0b,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
311332432051525,hayden.ellsworth6146@example.com,4afeca9b-3287-4f4f-a7bb-b467d05ebf56,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
417713700676110,avery.hawthorne7095@example.com,5e573b95-cd01-41f0-aa8e-64b7a700e0d0,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
543153391088628,riley.hawthorne4633@example.com,ae9a288f-4e53-4eaf-aaf8-2c3f040af6cd,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
167305020557340,parker.hollister8371@example.com,e7344d09-84d9-4c05-a735-75caaa08a95d,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
728308057680594,harper.delaney2029@example.com,decc5037-0599-43d7-a416-9c93375b9e36,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
338620349301363,skyler.jennings5978@example.com,daceb357-c1c7-440c-a92f-2770298d8cdb,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
322883749403722,devon.gallagher9637@example.com,c1455564-415a-4a23-ae9a-dd6ef7796d60,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
938483614064151,marlowe.fairbanks8492@example.com,24a67547-65f0-453f-a978-63142be8e203,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
150408626164827,skyler.kingsley8983@example.com,b85d5da3-0839-4714-a2e6-15eac3168b40,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
482568494007991,micah.delaney9397@example.com,ec11cd9f-c2ec-4e30-a35f-8e3001a101eb,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
449627472855505,micah.hollister2703@example.com,a90eb891-9ecd-4758-abe1-efac3883a0c1,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
574830862625425,avery.jennings0000@example.com,5a25c891-07a2-4c0a-aaee-1c7cfa05f63a,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
706844480812205,emerson.ingram0417@example.com,64da794c-4067-446b-ad35-cf7a9f37e957,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
903513294780496,logan.langley2151@example.com,a9e56061-c135-434f-a5df-c39529c384b1,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
363528111759545,hayden.hollister6107@example.com,eff65d86-299d-4bf4-a7fc-8a4010cbc6f2,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
403849038554768,emerson.pemberton9310@example.com,99307339-4c18-4f3c-a139-dc7e9314ed09,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
592919494353502,vaughn.brennan3103@example.com,3dd7ddcb-d29e-42cc-a5d4-fa7a70d38e67,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
